hs16 151    175 0.014
hs16 297426 297450 0.083
hs16 297451 297475 0.028
hs16 297476 297500 0.11
hs16 297501 297525 0.11
hs16 297526 297550 0.138
hs16 297551 297575 0.055
hs16 297576 297600 0.083
hs16 297601 297625 0.193
hs16 297626 297650 0.193
hs16 297651 297675 0.165
hs16 297676 297700 0.083
hs16 297701 297725 0.11
hs16 297726 297750 0.11
hs16 297751 297775 0.083
hs16 297776 297800 0.055
hs16 297801 297825 0.083
hs16 297826 297850 0.055
hs16 297851 297875 0.111
hs16 297876 297900 0.055
hs16 297901 297925 0.055
hs16 297951 297975 0.055
hs16 297976 298000 0.055
hs16 298001 298025 0.055
hs16 298176 298200 0.028
hs16 298201 298225 0.028
hs16 298226 298250 0.028
hs16 298251 298275 0.055
hs16 298276 298300 0.083
hs16 298301 298325 0.083
hs16 298326 298350 0.055
hs16 298351 298375 0.028
hs16 298376 298400 0.055
hs16 298401 298425 0.055
hs16 298426 298450 0.111
hs16 298451 298475 0.083
hs16 298476 298500 0.055
hs16 298576 298600 0.028
hs16 298601 298625 0.028
hs16 298626 298650 0.028
hs16 298676 298700 0.028
hs16 298701 298725 0.028
hs16 298726 298750 0.028
hs16 298751 298775 0.028
hs16 298776 298800 0.028
hs16 298801 298825 0.028
hs16 298826 298850 0.055
hs16 298851 298875 0.055
hs16 298876 298900 0.083
hs16 298901 298925 0.028
hs16 298926 298950 0.055
hs16 298951 298975 0.028
hs16 298976 299000 0.028
hs16 299101 299125 0.028
hs16 299126 299150 0.028
hs16 299151 299175 0.028
hs16 299201 299225 0.028
hs16 299226 299250 0.028
hs16 299251 299275 0.028
hs16 299326 299350 0.028
hs16 299351 299375 0.055
hs16 299376 299400 0.055
hs16 299401 299425 0.028
hs16 299476 299500 0.028
hs16 299501 299525 0.055
hs16 299526 299550 0.055
hs16 299551 299575 0.028
hs16 299651 299675 0.028
hs16 299676 299700 0.028
hs16 299701 299725 0.028
hs16 299751 299775 0.028
hs16 299776 299800 0.055
hs16 299801 299825 0.083
hs16 299826 299850 0.054
hs16 299851 299875 0.028
hs16 299926 299950 0.028
hs16 299951 299975 0.054
hs16 299976 300000 0.469
hs16 300001 300025 0.443
hs16 300026 300050 0.358
hs16 300051 300075 0.332
hs16 300251 300275 0.028
hs16 300276 300300 0.028
hs16 300301 300325 0.054
hs16 300326 300350 0.028
hs16 300351 300375 0.028
hs16 300376 300400 0.028
hs16 300401 300425 0.028
hs16 300426 300450 0.028
hs16 300701 300725 0.054
hs16 300726 300750 0.109
hs16 300751 300775 0.109
hs16 300776 300800 0.08
hs16 300801 300825 0.08
hs16 300826 300850 0.109
hs16 300851 300875 0.083
hs16 300876 300900 0.027
hs16 300926 300950 0.027
hs16 300951 300975 0.027
hs16 300976 301000 0.027
hs16 301326 301350 0.055
hs16 301351 301375 0.055
hs16 301376 301400 0.055
hs16 301426 301450 0.027
hs16 301451 301475 0.027
hs16 301476 301500 0.027
hs16 301576 301600 0.003
hs16 301601 301625 0.003
hs16 301626 301650 0.003
hs16 301751 301775 0.027
hs16 301776 301800 0.027
hs16 301801 301825 0.027
hs16 301851 301875 0.027
hs16 301876 301900 0.055
hs16 301901 301925 0.083
hs16 301926 301950 0.055
hs16 301951 301975 0.055
hs16 301976 302000 0.028
hs16 302001 302025 0.028
hs16 302026 302050 0.028
hs16 302051 302075 0.055
hs16 302076 302100 0.083
hs16 302101 302125 0.055
hs16 302126 302150 0.028
hs16 302151 302175 0.055
hs16 302176 302200 0.055
hs16 302201 302225 0.083
hs16 302226 302250 0.028
hs16 302251 302275 0.055
hs16 302276 302300 0.028
hs16 302301 302325 0.055
hs16 302326 302350 0.028
hs16 302351 302375 0.028
hs16 302401 302425 0.055
hs16 302426 302450 0.055
hs16 302451 302475 0.055
hs16 302476 302500 0.028
hs16 302501 302525 0.083
hs16 302526 302550 0.111
hs16 302551 302575 0.083
hs16 302576 302600 0.028
hs16 302601 302625 0.028
hs16 302626 302650 0.083
hs16 302651 302675 0.083
hs16 302676 302700 0.055
hs16 302951 302975 0.028
hs16 302976 303000 0.028
hs16 303001 303025 0.028
hs16 303051 303075 0.028
hs16 303076 303100 0.028
hs16 303101 303125 0.028
hs16 303126 303150 0.028
hs16 303151 303175 0.055
hs16 303176 303200 0.083
hs16 303201 303225 0.055
hs16 303226 303250 0.028
hs16 303301 303325 0.028
hs16 303326 303350 0.028
hs16 303351 303375 0.055
hs16 303376 303400 0.028
hs16 303401 303425 0.055
hs16 303426 303450 0.028
hs16 303451 303475 0.055
hs16 303476 303500 0.028
hs16 303501 303525 0.028
hs16 303676 303700 0.028
hs16 303701 303725 0.055
hs16 303726 303750 0.055
hs16 303751 303775 0.028
hs16 303851 303875 0.028
hs16 303876 303900 0.028
hs16 303901 303925 0.028
hs16 303951 303975 0.052
hs16 303976 304000 0.052
hs16 304001 304025 0.052
hs16 304026 304050 0.052
hs16 304051 304075 0.052
hs16 304076 304100 0.08
hs16 304101 304125 0.028
hs16 304126 304150 0.052
hs16 304151 304175 0.028
hs16 304176 304200 0.028
hs16 304276 304300 0.028
hs16 304301 304325 0.028
hs16 304326 304350 0.028
hs16 304401 304425 0.028
hs16 304426 304450 0.028
hs16 304451 304475 0.028
hs16 304526 304550 0.028
hs16 304551 304575 0.359
hs16 304576 304600 0.412
hs16 304601 304625 0.58
hs16 304626 304650 0.608
hs16 304651 304675 0.58
hs16 304676 304700 0.58
hs16 304701 304725 0.028
hs16 304751 304775 0.028
hs16 304776 304800 0.028
hs16 304801 304825 0.028
hs16 305401 305425 0.028
hs16 305426 305450 0.028
hs16 305451 305475 0.028
hs16 305501 305525 0.055
hs16 305526 305550 0.055
hs16 305551 305575 0.055
hs16 305576 305600 0.028
hs16 305601 305625 0.028
hs16 305626 305650 0.028
hs16 305701 305725 0.028
hs16 305726 305750 0.028
hs16 305751 305775 0.055
hs16 305776 305800 0.028
hs16 305801 305825 0.028
hs16 306126 306150 0.028
hs16 306151 306175 0.055
hs16 306176 306200 0.082
hs16 306201 306225 0.055
hs16 306226 306250 0.082
hs16 306251 306275 0.082
hs16 306276 306300 0.111
hs16 306301 306325 0.111
hs16 306326 306350 0.111
hs16 306351 306375 0.082
hs16 306376 306400 0.055
hs16 306401 306425 0.028
hs16 306426 306450 0.028
hs16 306451 306475 0.055
hs16 306476 306500 0.083
hs16 306501 306525 0.111
hs16 306526 306550 0.055
hs16 306551 306575 0.055
hs16 306576 306600 0.028
hs16 306601 306625 0.028
hs16 306751 306775 0.028
hs16 306776 306800 0.028
hs16 306801 306825 0.028
hs16 306826 306850 0.028
hs16 306851 306875 0.055
hs16 306876 306900 0.111
hs16 306901 306925 0.111
hs16 306926 306950 0.083
hs16 306951 306975 0.028
hs16 307026 307050 0.028
hs16 307051 307075 0.028
hs16 307076 307100 0.028
hs16 307101 307125 0.083
hs16 307126 307150 0.083
hs16 307151 307175 0.083
hs16 307326 307350 0.028
hs16 307351 307375 0.028
hs16 307376 307400 0.028
hs16 307426 307450 0.028
hs16 307451 307475 0.055
hs16 307476 307500 0.055
hs16 307501 307525 0.028
hs16 307601 307625 0.028
hs16 307626 307650 0.028
hs16 307651 307675 0.083
hs16 307676 307700 0.055
hs16 307701 307725 0.055
hs16 307726 307750 0.028
hs16 307751 307775 0.028
hs16 307776 307800 0.083
hs16 307801 307825 0.055
hs16 307826 307850 0.055
hs16 307851 307875 0.028
hs16 307876 307900 0.028
hs16 307901 307925 0.028
hs16 307951 307975 0.028
hs16 307976 308000 0.055
hs16 308001 308025 0.055
hs16 308026 308050 0.055
hs16 308051 308075 0.028
hs16 308076 308100 0.055
hs16 308101 308125 0.028
hs16 308126 308150 0.055
hs16 308151 308175 0.055
hs16 308176 308200 0.055
hs16 308201 308225 0.028
hs16 308301 308325 0.028
hs16 308326 308350 0.028
hs16 308351 308375 0.028
hs16 308401 308425 0.055
hs16 308426 308450 0.083
hs16 308451 308475 0.083
hs16 308476 308500 0.028
hs16 308501 308525 0.028
hs16 308526 308550 0.028
hs16 308551 308575 0.055
hs16 308576 308600 0.028
hs16 308601 308625 0.082
hs16 308626 308650 0.082
hs16 308651 308675 0.082
hs16 308676 308700 0.055
hs16 308701 308725 0.028
hs16 308726 308750 0.028
hs16 308826 308850 0.028
hs16 308851 308875 0.028
hs16 308876 308900 0.028
hs16 309001 309025 0.028
hs16 309026 309050 0.028
hs16 309051 309075 0.082
hs16 309076 309100 0.082
hs16 309101 309125 0.138
hs16 309126 309150 0.111
hs16 309151 309175 0.082
hs16 309176 309200 0.028
hs16 309251 309275 0.028
hs16 309276 309300 0.111
hs16 309301 309325 0.166
hs16 309326 309350 0.138
hs16 309351 309375 0.055
hs16 309376 309400 0.055
hs16 309401 309425 0.082
hs16 309426 309450 0.138
hs16 309451 309475 0.138
hs16 309476 309500 0.11
hs16 309501 309525 0.055
hs16 309526 309550 0.11
hs16 309551 309575 0.165
hs16 309576 309600 0.194
hs16 309601 309625 0.11
hs16 309626 309650 0.083
hs16 309651 309675 0.055
hs16 309676 309700 0.028
hs16 309751 309775 0.028
hs16 309776 309800 0.028
hs16 309801 309825 0.028
hs16 309826 309850 0.028
hs16 309851 309875 0.028
hs16 309876 309900 0.055
hs16 309901 309925 0.138
hs16 309926 309950 0.138
hs16 309951 309975 0.138
hs16 309976 310000 0.055
hs16 310001 310025 0.028
hs16 310026 310050 0.055
hs16 310051 310075 0.055
hs16 310076 310100 0.083
hs16 310101 310125 0.055
hs16 310126 310150 0.055
hs16 310151 310175 0.055
hs16 310176 310200 0.055
hs16 310201 310225 0.028
hs16 310251 310275 0.028
hs16 310276 310300 0.028
hs16 310301 310325 0.028
hs16 310901 310925 0.028
hs16 310926 310950 0.028
hs16 310951 310975 0.028
hs16 310976 311000 0.028
hs16 311001 311025 0.028
hs16 311026 311050 0.028
hs16 311151 311175 0.028
hs16 311176 311200 0.028
hs16 311201 311225 0.028
hs16 311401 311425 0.028
hs16 311426 311450 0.028
hs16 311451 311475 0.028
hs16 311526 311550 0.028
hs16 311551 311575 0.083
hs16 311576 311600 0.083
hs16 311601 311625 0.055
hs16 311651 311675 0.055
hs16 311676 311700 0.055
hs16 311701 311725 0.055
hs16 311826 311850 0.028
hs16 311851 311875 0.028
hs16 311876 311900 0.028
hs16 311976 312000 0.028
hs16 312001 312025 0.055
hs16 312026 312050 0.055
hs16 312051 312075 0.028
hs16 312101 312125 0.028
hs16 312126 312150 0.028
hs16 312151 312175 0.028
hs16 312401 312425 0.028
hs16 312426 312450 0.028
hs16 312451 312475 0.055
hs16 312476 312500 0.028
hs16 312501 312525 0.028
hs16 312526 312550 0.028
hs16 312551 312575 0.055
hs16 312576 312600 0.055
hs16 312601 312625 0.028
hs16 312876 312900 0.028
hs16 312901 312925 0.028
hs16 312926 312950 0.028
hs16 313701 313725 0.028
hs16 313726 313750 0.028
hs16 313751 313775 0.028
hs16 313851 313875 0.083
hs16 313876 313900 0.083
hs16 313901 313925 0.028
hs16 314151 314175 0.028
hs16 314176 314200 0.028
hs16 314201 314225 0.028
hs16 314326 314350 0.028
hs16 314351 314375 0.028
hs16 314376 314400 0.028
hs16 314476 314500 0.028
hs16 314501 314525 0.028
hs16 314526 314550 0.028
hs16 314551 314575 0.028
hs16 314576 314600 0.028
hs16 314601 314625 0.028
hs16 314651 314675 0.028
hs16 314676 314700 0.028
hs16 314701 314725 0.028
hs16 314726 314750 0.028
hs16 314751 314775 0.028
hs16 314976 315000 0.028
hs16 315001 315025 0.028
hs16 315026 315050 0.028
hs16 315051 315075 0.055
hs16 315076 315100 0.028
hs16 315101 315125 0.028
hs16 315126 315150 0.028
hs16 315151 315175 0.028
hs16 315176 315200 0.055
hs16 315201 315225 0.028
hs16 315226 315250 0.028
hs16 315251 315275 0.028
hs16 315276 315300 0.028
hs16 315301 315325 0.028
hs16 315351 315375 0.028
hs16 315376 315400 0.028
hs16 315401 315425 0.028
hs16 315426 315450 0.028
hs16 315451 315475 0.055
hs16 315476 315500 0.055
hs16 315501 315525 0.028
hs16 315876 315900 0.028
hs16 315901 315925 0.028
hs16 315926 315950 0.028
hs16 315976 316000 0.028
hs16 316001 316025 0.028
hs16 316026 316050 0.028
hs16 316776 316800 0.028
hs16 316801 316825 0.028
hs16 316826 316850 0.055
hs16 316851 316875 0.028
hs16 316876 316900 0.083
hs16 316901 316925 0.055
hs16 316926 316950 0.083
hs16 316951 316975 0.028
hs16 316976 317000 0.028
hs16 317301 317325 0.028
hs16 317326 317350 0.028
hs16 317351 317375 0.028
hs16 317426 317450 0.028
hs16 317451 317475 0.028
hs16 317476 317500 0.028
hs16 317676 317700 0.028
hs16 317701 317725 0.028
hs16 317726 317750 0.028
hs16 317776 317800 0.028
hs16 317801 317825 0.028
hs16 317826 317850 0.028
hs16 319201 319225 0.014
hs16 319226 319250 0.014
hs16 319251 319275 0.014
hs16 319501 319525 0.028
hs16 319526 319550 0.055
hs16 319551 319575 0.055
hs16 319576 319600 0.055
hs16 319601 319625 0.028
hs16 319626 319650 0.028
hs16 319801 319825 0.028
hs16 319826 319850 0.028
hs16 319851 319875 0.028
hs16 319951 319975 0.014
hs16 319976 320000 0.014
hs16 320001 320025 0.014
hs16 320101 320125 0.028
hs16 320126 320150 0.028
hs16 320151 320175 0.028
hs16 320501 320525 0.028
hs16 320526 320550 0.028
hs16 320551 320575 0.028
hs16 321601 321625 0.028
hs16 321626 321650 0.028
hs16 321651 321675 0.028
hs16 322051 322075 0.028
hs16 322076 322100 0.055
hs16 322101 322125 0.055
hs16 322126 322150 0.028
hs16 322176 322200 0.055
hs16 322201 322225 0.111
hs16 322226 322250 0.111
hs16 322251 322275 0.055
hs16 322926 322950 0.027
hs16 322951 322975 0.027
hs16 322976 323000 0.027
hs16 323026 323050 0.027
hs16 323051 323075 0.027
hs16 323076 323100 0.027
hs16 323101 323125 0.027
hs16 323126 323150 0.027
hs16 323151 323175 0.027
hs16 323201 323225 0.006
hs16 323226 323250 0.006
hs16 323251 323275 0.006
hs16 323451 323475 0.027
hs16 323476 323500 0.027
hs16 323501 323525 0.027
hs16 323726 323750 0.027
hs16 323751 323775 0.055
hs16 323776 323800 0.055
hs16 323801 323825 0.083
hs16 323826 323850 0.055
hs16 323851 323875 0.083
hs16 323876 323900 0.055
hs16 323901 323925 0.111
hs16 323926 323950 0.111
hs16 323951 323975 0.083
hs16 323976 324000 0.028
hs16 324001 324025 0.055
hs16 324026 324050 0.055
hs16 324051 324075 0.055
hs16 324126 324150 0.055
hs16 324151 324175 0.083
hs16 324176 324200 0.083
hs16 324201 324225 0.028
hs16 324376 324400 0.028
hs16 324401 324425 0.028
hs16 324426 324450 0.028
hs16 324676 324700 0.055
hs16 324701 324725 0.055
hs16 324726 324750 0.055
hs16 324776 324800 0.028
hs16 324801 324825 0.028
hs16 324826 324850 0.028
hs16 325326 325350 0.028
hs16 325351 325375 0.028
hs16 325376 325400 0.055
hs16 325401 325425 0.055
hs16 325426 325450 0.166
hs16 325451 325475 0.138
hs16 325476 325500 0.111
hs16 325501 325525 0.028
hs16 325526 325550 0.055
hs16 325551 325575 0.055
hs16 325576 325600 0.028
hs16 325676 325700 0.028
hs16 325701 325725 0.028
hs16 325726 325750 0.028
hs16 325776 325800 0.028
hs16 325801 325825 0.028
hs16 325826 325850 0.028
hs16 326076 326100 0.028
hs16 326101 326125 0.028
hs16 326126 326150 0.028
hs16 326351 326375 0.028
hs16 326376 326400 0.028
hs16 326401 326425 0.028
hs16 326426 326450 0.028
hs16 326451 326475 0.055
hs16 326476 326500 0.055
hs16 326501 326525 0.055
hs16 326526 326550 0.028
hs16 326551 326575 0.083
hs16 326576 326600 0.111
hs16 326601 326625 0.111
hs16 326626 326650 0.055
hs16 326651 326675 0.055
hs16 326676 326700 0.055
hs16 326701 326725 0.083
hs16 326726 326750 0.028
hs16 326751 326775 0.055
hs16 326776 326800 0.028
hs16 326801 326825 0.028
hs16 326876 326900 0.028
hs16 326901 326925 0.028
hs16 326926 326950 0.028
hs16 326951 326975 0.028
hs16 326976 327000 0.028
hs16 327001 327025 0.028
hs16 327051 327075 0.028
hs16 327301 327325 0.028
hs16 327326 327350 0.028
hs16 327351 327375 0.028
hs16 327376 327400 0.028
hs16 327401 327425 0.028
hs16 327426 327450 0.028
hs16 327526 327550 0.028
hs16 327551 327575 0.028
hs16 327576 327600 0.028
hs16 328026 328050 0.055
hs16 328051 328075 0.055
hs16 328076 328100 0.055
hs16 328126 328150 0.028
hs16 328151 328175 0.055
hs16 328176 328200 0.055
hs16 328201 328225 0.028
hs16 328226 328250 0.028
hs16 328251 328275 0.055
hs16 328276 328300 0.055
hs16 328301 328325 0.028
hs16 328351 328375 0.028
hs16 328376 328400 0.028
hs16 328401 328425 0.028
hs16 329001 329025 0.055
hs16 329026 329050 0.083
hs16 329051 329075 0.083
hs16 329076 329100 0.028
hs16 329126 329150 0.055
hs16 329151 329175 0.083
hs16 329176 329200 0.083
hs16 329201 329225 0.028
hs16 330401 330425 0.028
hs16 330426 330450 0.028
hs16 330451 330475 0.028
hs16 330651 330675 0.028
hs16 330676 330700 0.028
hs16 330701 330725 0.028
hs16 330876 330900 0.028
hs16 330901 330925 0.028
hs16 330926 330950 0.028
hs16 331851 331875 0.017
hs16 331876 331900 0.017
hs16 331901 331925 0.017
hs16 332176 332200 0.028
hs16 332201 332225 0.028
hs16 332226 332250 0.028
hs16 332301 332325 0.028
hs16 332326 332350 0.028
hs16 332351 332375 0.028
hs16 332776 332800 0.028
hs16 332801 332825 0.028
hs16 332826 332850 0.028
hs16 332851 332875 0.028
hs16 332876 332900 0.028
hs16 332901 332925 0.028
hs16 332951 332975 0.028
hs16 332976 333000 0.028
hs16 333001 333025 0.028
hs16 333176 333200 0.028
hs16 333201 333225 0.028
hs16 333226 333250 0.028
hs16 333301 333325 0.028
hs16 333326 333350 0.028
hs16 333351 333375 0.028
hs16 333601 333625 0.028
hs16 333626 333650 0.028
hs16 333651 333675 0.055
hs16 333676 333700 0.028
hs16 333701 333725 0.028
hs16 335101 335125 0.028
hs16 335126 335150 0.028
hs16 335151 335175 0.028
hs16 335201 335225 0.028
hs16 335226 335250 0.028
hs16 335251 335275 0.028
hs16 335876 335900 0.028
hs16 335901 335925 0.028
hs16 335926 335950 0.028
hs16 336151 336175 0.467
hs16 336176 336200 0.608
hs16 336201 336225 0.688
hs16 336226 336250 0.467
hs16 336251 336275 0.577
hs16 336276 336300 0.663
hs16 336301 336325 0.663
hs16 336326 336350 0.387
hs16 336351 336375 0.166
hs16 336376 336400 0.276
hs16 336401 336425 0.412
hs16 336426 336450 0.387
hs16 336451 336475 0.301
hs16 336476 336500 0.246
hs16 336501 336525 0.357
hs16 336526 336550 0.442
hs16 336551 336575 0.412
hs16 336576 336600 0.387
hs16 336601 336625 0.412
hs16 336626 336650 0.497
hs16 336651 336675 0.633
hs16 336676 336700 0.497
hs16 336701 336725 0.357
hs16 336726 336750 0.136
hs16 336751 336775 0.136
hs16 336776 336800 0.166
hs16 336801 336825 0.246
hs16 336826 336850 0.246
hs16 336851 336875 0.221
hs16 336876 336900 0.276
hs16 336901 336925 0.221
hs16 336926 336950 0.357
hs16 336951 336975 0.276
hs16 336976 337000 0.357
hs16 337001 337025 0.246
hs16 337026 337050 0.221
hs16 337051 337075 0.166
hs16 337076 337100 0.111
hs16 337101 337125 0.166
hs16 337851 337875 0.055
hs16 337876 337900 0.055
hs16 337901 337925 0.083
hs16 337926 337950 0.028
hs16 337951 337975 0.083
hs16 337976 338000 0.055
hs16 338001 338025 0.083
hs16 338026 338050 0.028
hs16 338051 338075 0.028
hs16 338701 338725 0.055
hs16 338726 338750 0.055
hs16 338751 338775 0.055
hs16 339376 339400 0.028
hs16 339401 339425 0.028
hs16 339426 339450 0.028
hs16 340426 340450 0.028
hs16 340451 340475 0.028
hs16 340476 340500 0.028
hs16 340526 340550 0.028
hs16 340551 340575 0.055
hs16 340576 340600 0.055
hs16 340601 340625 0.028
hs16 340626 340650 0.028
hs16 340651 340675 0.028
hs16 340676 340700 0.028
hs16 340701 340725 0.028
hs16 340726 340750 0.083
hs16 340751 340775 0.083
hs16 340776 340800 0.083
hs16 340801 340825 0.028
hs16 340826 340850 0.028
hs16 340926 340950 0.028
hs16 340951 340975 0.028
hs16 340976 341000 0.028
hs16 341201 341225 0.028
hs16 341226 341250 0.055
hs16 341251 341275 0.055
hs16 341276 341300 0.028
hs16 341301 341325 0.028
hs16 341326 341350 0.055
hs16 341351 341375 0.055
hs16 341376 341400 0.028
hs16 341401 341425 0.028
hs16 341426 341450 0.028
hs16 341451 341475 0.028
hs16 341501 341525 0.028
hs16 341526 341550 0.028
hs16 341551 341575 0.028
hs16 341651 341675 0.028
hs16 341676 341700 0.028
hs16 341701 341725 0.028
hs16 341951 341975 0.028
hs16 341976 342000 0.028
hs16 342001 342025 0.028
hs16 342126 342150 0.028
hs16 342151 342175 0.028
hs16 342176 342200 0.055
hs16 342201 342225 0.028
hs16 342226 342250 0.028
hs16 342376 342400 0.166
hs16 342401 342425 0.111
hs16 349976 350000 0.028
hs16 350001 350025 0.028
hs16 350026 350050 0.028
hs16 354926 354950 0.055
hs16 354951 354975 0.055
hs16 354976 355000 0.055
hs16 355026 355050 0.055
hs16 355051 355075 0.055
hs16 355076 355100 0.055
hs16 355626 355650 0.028
hs16 355651 355675 0.028
hs16 355676 355700 0.028
hs16 355801 355825 0.028
hs16 355826 355850 0.028
hs16 355851 355875 0.028
hs16 356051 356075 0.028
hs16 356076 356100 0.028
hs16 356101 356125 0.028
hs16 356126 356150 0.028
hs16 356151 356175 0.028
hs16 356176 356200 0.028
hs16 356201 356225 0.028
hs16 356226 356250 0.028
hs16 356251 356275 0.028
hs16 356451 356475 0.028
hs16 356476 356500 0.028
hs16 356501 356525 0.028
hs16 356551 356575 0.028
hs16 356576 356600 0.028
hs16 356601 356625 0.028
hs16 356626 356650 0.028
hs16 356651 356675 0.028
hs16 356676 356700 0.028
hs16 356951 356975 0.028
hs16 356976 357000 0.028
hs16 357001 357025 0.028
hs16 357051 357075 0.055
hs16 357076 357100 0.028
hs16 357101 357125 0.126
hs16 357126 357150 0.06
hs16 357151 357175 0.093
hs16 357176 357200 0.028
hs16 357201 357225 0.093
hs16 357226 357250 0.093
hs16 357251 357275 0.06
hs16 357276 357300 0.028
hs16 357301 357325 0.028
hs16 357326 357350 0.093
