hs16 151    175 0.015
hs16 487601 487625 0.059
hs16 487626 487650 0.059
hs16 487651 487675 0.059
hs16 487676 487700 0.03
hs16 487701 487725 0.03
hs16 487726 487750 0.03
hs16 487776 487800 0.03
hs16 487801 487825 0.03
hs16 487826 487850 0.088
hs16 487851 487875 0.088
hs16 487876 487900 0.089
hs16 487901 487925 0.03
hs16 488001 488025 0.059
hs16 488026 488050 0.059
hs16 488051 488075 0.089
hs16 488076 488100 0.03
hs16 488101 488125 0.03
hs16 488226 488250 0.03
hs16 488251 488275 0.03
hs16 488276 488300 0.03
hs16 488351 488375 0.03
hs16 488376 488400 0.03
hs16 488401 488425 0.03
hs16 488426 488450 0.03
hs16 488451 488475 0.03
hs16 488476 488500 0.03
hs16 488501 488525 0.03
hs16 488526 488550 0.059
hs16 488551 488575 0.059
hs16 488576 488600 0.03
hs16 488851 488875 0.03
hs16 488876 488900 0.03
hs16 488901 488925 0.03
hs16 488951 488975 0.058
hs16 488976 489000 0.058
hs16 489001 489025 0.058
hs16 489026 489050 0.03
hs16 489051 489075 0.03
hs16 489076 489100 0.03
hs16 489101 489125 0.03
hs16 489126 489150 0.03
hs16 489151 489175 0.03
hs16 489176 489200 0.148
hs16 489201 489225 0.148
hs16 489226 489250 0.148
hs16 489276 489300 0.088
hs16 489301 489325 0.088
hs16 489326 489350 0.118
hs16 489351 489375 0.03
hs16 489376 489400 0.03
hs16 489401 489425 0.058
hs16 489426 489450 0.058
hs16 489451 489475 0.058
hs16 489826 489850 0.03
hs16 489851 489875 0.088
hs16 489876 489900 0.118
hs16 489901 489925 0.088
hs16 489926 489950 0.059
hs16 489951 489975 0.059
hs16 489976 490000 0.059
hs16 490001 490025 0.059
hs16 490026 490050 0.03
hs16 490051 490075 0.03
hs16 490101 490125 0.03
hs16 490126 490150 0.03
hs16 490151 490175 0.03
hs16 490526 490550 0.03
hs16 490551 490575 0.03
hs16 490576 490600 0.059
hs16 490601 490625 0.03
hs16 490626 490650 0.118
hs16 490651 490675 0.088
hs16 490676 490700 0.088
hs16 490851 490875 0.059
hs16 490876 490900 0.059
hs16 490901 490925 0.088
hs16 490926 490950 0.03
hs16 490951 490975 0.089
hs16 490976 491000 0.059
hs16 491001 491025 0.059
hs16 491026 491050 0.03
hs16 491051 491075 0.03
hs16 491076 491100 0.03
hs16 491151 491175 0.059
hs16 491176 491200 0.059
hs16 491201 491225 0.089
hs16 491226 491250 0.059
hs16 491251 491275 0.059
hs16 491276 491300 0.03
hs16 491701 491725 0.03
hs16 491726 491750 0.03
hs16 491751 491775 0.03
hs16 491926 491950 0.03
hs16 491951 491975 0.03
hs16 491976 492000 0.03
hs16 492026 492050 0.03
hs16 492051 492075 0.088
hs16 492076 492100 0.088
hs16 492101 492125 0.088
hs16 492126 492150 0.03
hs16 492151 492175 0.03
hs16 492201 492225 0.03
hs16 492226 492250 0.03
hs16 492251 492275 0.03
hs16 492376 492400 0.03
hs16 492401 492425 0.03
hs16 492426 492450 0.03
hs16 492476 492500 0.03
hs16 492501 492525 0.03
hs16 492526 492550 0.03
hs16 492551 492575 0.03
hs16 492576 492600 0.03
hs16 492601 492625 0.03
hs16 492626 492650 0.03
hs16 492651 492675 0.03
hs16 492676 492700 0.088
hs16 492701 492725 0.059
hs16 492726 492750 0.059
hs16 492776 492800 0.03
hs16 492801 492825 0.088
hs16 492826 492850 0.088
hs16 492851 492875 0.059
hs16 492901 492925 0.088
hs16 492926 492950 0.118
hs16 492951 492975 0.118
hs16 492976 493000 0.03
hs16 493026 493050 0.234
hs16 493051 493075 0.205
hs16 493076 493100 0.443
hs16 493101 493125 0.03
hs16 493426 493450 0.03
hs16 493451 493475 0.03
hs16 493476 493500 0.03
hs16 493926 493950 0.03
hs16 493951 493975 0.03
hs16 493976 494000 0.03
hs16 495526 495550 0.499
hs16 495551 495575 0.562
hs16 495576 495600 0.264
hs16 495601 495625 0.147
hs16 495626 495650 0.147
hs16 496401 496425 0.03
hs16 496426 496450 0.03
hs16 496451 496475 0.03
hs16 497276 497300 0.015
hs16 497301 497325 0.015
hs16 497326 497350 0.044
hs16 497351 497375 0.029
hs16 497376 497400 0.029
hs16 497401 497425 0.029
hs16 497426 497450 0.029
hs16 497451 497475 0.029
hs16 498276 498300 0.029
hs16 498301 498325 0.03
hs16 498326 498350 0.03
hs16 498351 498375 0.03
hs16 498376 498400 0.03
hs16 498401 498425 0.03
